Taxon,Function,DC.M.48.1,DC.H.48.1,DC.M.48.2,NC.1D.48.1,DC.H.48.2,DC.L.48.1,NC.1D.48.2,DC.L.48.2,DC.L.48.3,DC.H.48.3,DC.M.48.3,NC.1D.48.3
MGYG000002057,LCOG3712,580177606,525793540.2,462067252,0,453858026,0,0,291916724,0,448881319.9,590095835.5,0
MGYG000002072,LCOG0057,135766116,0,171222457,139260923,0,322878923,392664112,276114841,174716623,0,122570481,220636161
MGYG000002072,LCOG0222,3205108,0,3632697,1437687,0,2742584,2503931,1674576,2128972,0,7055847,4958742
MGYG000002074,LCOG0085,323953509,0,153522336,108451477,127774106,216459995,207163128,112861870.2,141378526,54557355,119041923,232705296
MGYG000002074,LCOG0192,54944609,0,70270817,99672397,25840971,92178585,154735733,86948979.32,65732954,1742876,41567385,56896444
MGYG000002074,LCOG0203,87617339,0,111813899,72462337.5,171330047,65482806,86951361,69533759,65184617,0,130814264,98754775.5
MGYG000002074,LCOG0461,27674221,0,28610333,35799344,3418053,35292883,64175350,68799513,57232189,0,12648643,40765777
MGYG000002074,LCOG0488,18108069,0,14989056,14982992,4025980,16551132,51278350,25017684,24546625,0,18366451,33955719
MGYG000002074,LCOG0519,25880322,0,27188917.5,23606523,0,30049844.67,35192214,25719374.34,34945014,8349307,27684333.75,10131473.25
MGYG000002074,LCOG0532,105005058,0,99685612,91022119,62721784,145771096,224527459,121878116,119540047,0,98328649,137655496
MGYG000002074,LCOG0568,0,0,1891132,13377307,556333,0,2756264,16306196,67722,0,1476197,1871004
MGYG000002074,LCOG0674,15616053,0,12496969.5,10413174,28764922,22782203,21128931,22399649.94,21767568,41484287,18088650,0
MGYG000002074,LCOG0745,168307556,0,105185949,85969152,81865577,87212321,116103088,75101302.65,88056246,105847234,129107346,90015084
MGYG000002074,LCOG1013,15616053,0,12496969.5,10413174,28764922,22782203,21128931,22399649.94,21767568,41484287,18088650,0
MGYG000002074,LCOG1014,15616053,0,12496969.5,10413174,28764922,22782203,21128931,22399649.94,21767568,41484287,18088650,0
MGYG000002074,LCOG1143,15616053,0,12496969.5,10413174,28764922,22782203,21128931,22399649.94,21767568,41484287,18088650,0
MGYG000002074,LCOG1144,15616053,0,12496969.5,10413174,28764922,22782203,21128931,22399649.94,21767568,41484287,18088650,0
MGYG000002074,LCOG2812,32420769,0,57841371,16513313,4728584,29762773,22005044,18681934,18146210,0,45950110,45201489
MGYG000002079,775TI,18560470,0,18217762,15574006,0,0,25123931,21169715,27197483.17,0,0,0
MGYG000002079,LCOG0126,529849179,0,592700490,368285827,0,19191988,857672343,506281765,397307119.9,0,435728706,22772027
MGYG000002079,LCOG0149,529849179,0,592700490,368285827,0,19191988,857672343,506281765,397307119.9,0,435728706,22772027
MGYG000002079,LCOG0480,96222641,0,76356789,53027754,0,82147829,80555249,66378073,54832865,0,137628647,128684162
MGYG000002079,LCOG0532,303074661,0,278378495,148174174,0,281824415,349194454,241964482,253987037,0,270453283,216486173
MGYG000002079,LCOG1171,260299420,0,291170381,288731069,0,563450013,750745420,374997309,277643532,0,310361934,555160465
MGYG000002080,LCOG0360,17371535,40761103.91,15033911,0,0,0,0,0,0,30202510,18095764,0
MGYG000002082,6YXYM,138726722.1,149240447.5,45979160.39,470165526.5,81940424.75,55141391.67,529927527.2,577373166,52494820.67,64831044,308174585.7,395187868
MGYG000002082,775TI,2667660,0,187276996,259747274,0,250266704,496771565,331082777,324937846,0,149093673,461777802
MGYG000002082,LCOG0039,30249060.5,8020392.5,18525669.43,9934989.667,682626.3333,44159487.92,36648392.51,19302236.99,28884939.93,2916061.5,29518879.18,9281826.25
MGYG000002082,LCOG0046,222067478,0,287099561,271439484,17904800,494054727,535905631,443653473,340694376,0,341598221,411349568
MGYG000002082,LCOG0047,222067478,0,287099561,271439484,17904800,494054727,535905631,443653473,340694376,0,341598221,411349568
MGYG000002082,LCOG0050,77751127.74,34614456,48138729.83,52117603,12987628,94789184.67,99183487.49,49086080.67,59335278.5,16481165,59076509.33,64351781.5
MGYG000002082,LCOG0076,31907563.66,0,25459368,0,0,1182826,893823,0,0,0,14742500,0
MGYG000002082,LCOG0089,2250287,0,730327,159777,0,2540932,5252483,1646418,4972470,131612,4070326,3202911
MGYG000002082,LCOG0090,10667086,0,10712585,6299136,0,55203228,8113447.5,7960852.5,12981536.5,0,13641954.5,10434696.5
MGYG000002082,LCOG0100,4993511,0,0,2863636,0,10950324,7391468,5859432,3128552,0,6646430,7228366
MGYG000002082,LCOG0126,115519851.8,1311340,94187686.4,83710610,8455768,183322457,179881362.2,36448306.42,136999358.4,14274683,142389914,111266902.6
MGYG000002082,LCOG0156,669828786,0,570952698,495723319,0,0,699718692,580985829,676679259,0,626913113,713980200
MGYG000002082,LCOG0157,1942694852,392269234,1416565935,1095005799,440948550,2283292110,1842562343,1496549224,1358737261,245257138.7,1451730266,2476172717
MGYG000002082,LCOG0166,7066370,0,17640463,77121,0,0,0,7290523,629006,0,8433356,0
MGYG000002082,LCOG0254,17929896,0,10043132,6078206,514472,9313767,9384597,7645628,1388732.5,0,7544725,3144522
MGYG000002082,LCOG0326,244095799,0,240421384,226029951,0,400074302,399022397.5,268917861,206418287,0,228723049.5,279036401
MGYG000002082,LCOG0334,45067036.6,13348026,30713710.94,27650811.59,21545094,83700303,51964434.87,26788854.47,19925811.65,19504287.8,37220614.06,64308894
MGYG000002082,LCOG0370,1397593571,0,1396809822,1582667297,0,0,0,2130768211,0,0,1701638668,0
MGYG000002082,LCOG0436,301834892,32514676,286577894,230545564,18291860,197214484.3,296282166.5,177096409.5,172585360.8,18056691,264755892.3,178653374.8
MGYG000002082,LCOG0441,5024207,0,559733,523757,0,0,0,0,0,0,2479001,0
MGYG000002082,LCOG0443,80434498,0,37895761,26553758,27073409,21632056,24811741,19755786,26924993,0,91843002,11786834
MGYG000002082,LCOG0459,1588968,0,4360519.5,5640615,0,36640696,38598379,3815255,818603.5,0,29388138.5,30881338
MGYG000002082,LCOG0480,576109785,0,18339434,18883276,541975,565076442,463025266,21296613.59,26417133,0,644983574,515934948
MGYG000002082,LCOG0499,1439790,0,897521,1076590,0,0,344394,1519058,1640686,0,1152974,0
MGYG000002082,LCOG0532,102246825.3,16271878.17,106283575.9,152587237.9,9248955.333,134452669,231860249.7,145488288.1,117499695.2,15765911,71167228.38,190627907.5
MGYG000002082,LCOG0542,344792298.9,486317956,414266557,412826910,306675055,227559075.4,843908429,292506951.6,409554708,345488970,447441441,570587431
MGYG000002082,LCOG0605,128028244.7,107364662,82846959.67,87502020,66670778,193091278,133459769,102315541,74623529.33,84521934,157504132,206267197
MGYG000002082,LCOG0624,31774598,0,39120643.5,18022349,8390418,14009978,13522450,20337255,19111723,0,9186276.5,9422771
MGYG000002082,LCOG0674,37023881,24996182,42970595,42411406,0,67075213,75133462,63897639,60205441,1586153,139412011,49526944
MGYG000002082,LCOG0810,102246825.3,16271878.17,106283575.9,152587237.9,9248955.333,134452669,231860249.7,145488288.1,117499695.2,15765911,71167228.38,190627907.5
MGYG000002082,LCOG0811,12101691,0,1858467,7549923,0,5840850,1394082,1110353,2282624,0,1437315,3745100
MGYG000002082,LCOG1028,0,0,264525,982967,0,127719914,6814896,1964349,1596207,0,62367635,136668984
MGYG000002082,LCOG1053,0,0,0,0,0,5020781,175994,0,0,0,7677186,0
MGYG000002082,LCOG1185,67787234,0,73279048,39513975,0,106527679,78382123,68212489,67244855,0,69356065,76281476
MGYG000002082,LCOG1192,130741492,0,148639408,103039844,0,6088534.5,77481518,69352725.5,66540529.5,0,28004450,2202830.5
MGYG000002082,LCOG1866,181990081.7,0,202209195.7,89453164,0,252529702,355901735.7,241391734,101577632,0,269559864,363128646
MGYG000002082,LCOG1884,72677476,23610569,82181785,40124872,29741603,32380446,47645853,98261458,46187978.47,9908235,136397878,191133681
MGYG000002082,LCOG1918,1397593571,0,1396809822,1582667297,0,0,0,2130768211,0,0,1701638668,0
MGYG000002082,LCOG1932,24432001,0,26170276,25646752,0,36886146,53308912,34027517,25471057,0,24405576,36375854
MGYG000002082,LCOG2185,72677476,23610569,82181785,40124872,29741603,32380446,47645853,98261458,46187978.47,9908235,136397878,191133681
MGYG000002082,LCOG2195,249079535,0,262720638,290253860,0,51412663,38294427,80029886,191255987,0,31883930,44906836
MGYG000002082,LCOG3047,25823782,0,27060484,44564026,0,43454404,65371862,44667520,38477022,151283,7641978,22201156
MGYG000002082,LCOG3118,9708473,0,11276478,13727108,0,0,0,10618194,6340756,0,0,0
MGYG000002082,LCOG3590,60058122,0,0,99063298,0,58123164,154054648,78328321,88037324,0,71536785,139980970
MGYG000002082,LCOG4206,13099714,0,13201741,4412833,0,23156595,13919096,5231296,0,0,26113575,3145743
MGYG000002082,LCOG4690,95346219,0,45838802,6537778,0,24299473,18406915,55157459,7629943,0,18135675,11418449
MGYG000002082,LCOG4912,23154509,0,33247197,0,0,45491103,60359343.94,36579199,0,0,18297197,25618556
MGYG000002082,LCOG5002,308846552.3,0,488499785,372591573,90567032,394392927,533240766,292031630.7,424977527,0,475749127,465137858
MGYG000002082,LCOG5010,89079521.17,126511,78740702.33,123907449.9,0,130206469,145127365.5,103740180.4,93054498.56,0,67167710,185325372.7
MGYG000002093,LCOG0185,71322805,0,40944661,36483494,0,0,0,35777255.15,40732778,3647943,0,0
MGYG000002096,LCOG0008,188455240,0,105811465,212213757,34395965,230341327,161368482,113701069,114615569,0,92987465,32312421
MGYG000002096,LCOG0050,0,0,10038376,0,0,0,0,22198449,0,0,265789,0
MGYG000002096,LCOG0828,194931530,1121065,267454683,494087214,7652140,682989477,388288217,319153753,280330373,13468834,370981652,263682148
MGYG000002097,LCOG0173,120523516,0,111556022,207934213,0,15068377,194644016,210332971,165380534,0,34667710,67640614
MGYG000002097,LCOG0721,120523516,0,111556022,207934213,0,15068377,194644016,210332971,165380534,0,34667710,67640614
MGYG000002097,LCOG1136,222833367,0,162253085,122406783,0,209365005,133649755,125652802,93819135,0,184792767,151074883
MGYG000002097,LCOG1363,4977946,0,944936,4854321,0,6094334,5692805,10058546,13298144,0,1701157,14171999
MGYG000002104,6ZN3K,26925215.67,5620620,35662945,48903900.4,0,77813954.51,117182375.3,77279054.33,50321460.1,0,33290163,89036094
MGYG000002104,738MH,0,14562823.39,0,0,0,0,0,0,0,7248637,3212048,0
MGYG000002104,75K31,42480215.34,34091770.2,11002122.65,5523152.5,5016017,45629478.75,78815224.1,51076766,6237135.8,10559460.67,80380749.38,59251733.5
MGYG000002104,775TI,23864267,28423598,23317854,29241336.33,0,43809863.33,34207814.67,26090339.33,30429882.33,25204733,29534377.33,28980619.33
MGYG000002104,LCOG0015,5254388,0,7199630,6111197,0,14490198,21230186,14127784,4991988,0,4059887,14379574
MGYG000002104,LCOG0017,23386940.5,0,28362895,96201885,0,192987077,204858432,10139170,26421163,0,66340296,207621965
MGYG000002104,LCOG0050,73303092,55907961.44,63250491,0,0,83923739,60698599,0,0,0,90745297,94736650
MGYG000002104,LCOG0057,180210630,53195627.5,140933018.3,66169614.67,65978620.67,111254216.2,125833819.3,123542369.4,106851906.5,65212554.15,157710839.2,106191010.6
MGYG000002104,LCOG0059,60293427,0,74744612,46864431,0,45191913,72702743,33911907,18578115.75,0,36004709,41648579
MGYG000002104,LCOG0060,47804565,0,44315323,20072719,0,31080515,62811079,47111785,37924951,0,28522255,44736763
MGYG000002104,LCOG0086,51095944,103483517.8,64647735.59,22718642,103045842,59297227,32458201,28455750,24027897,94658680,101554988,58936899
MGYG000002104,LCOG0092,113740254,0,160873413,392019613,0,441950561.6,801651870,319123205,211558724,0,288267204,660088256
MGYG000002104,LCOG0165,977712365.5,0,1174804595,1109407784,0,1378037191,1706353506,1278409929,1134091079,0,1174905965,1564276404
MGYG000002104,LCOG0185,486541395,303500541.1,436424495.3,592303747.9,190978642.5,648072573.3,1210193928,802726917.5,517508551.7,206837386.3,645969655.2,810263853.5
MGYG000002104,LCOG0192,24543836,12515950.08,3950923,0,3082331,0,0,0,0,8432920,14884762,0
MGYG000002104,LCOG0202,51095944,103483517.8,64647735.59,22718642,103045842,59297227,32458201,28455750,24027897,94658680,101554988,58936899
MGYG000002104,LCOG0299,4258280,0,3166170,3762923,0,9445221,12002266,9584356,7552181,0,2658092,13743291
MGYG000002104,LCOG0516,0,2555480.853,0,0,0,0,0,0,0,0,1089583,0
MGYG000002104,LCOG0542,63367288,20883024,42370175.58,12985377,7900907,14662162,14916440,13313828,20555712,13668332,34855941,5070579
MGYG000002104,LCOG0674,187734327,0,150037061,108780530,798984,146389138.8,176047640.2,146423111,159032991.2,0,207312064,199286406.4
MGYG000002104,LCOG1012,72407539,0,86436142,93749375,0,223043622,158512893,112042814,85059339,0,129912351,218685140.9
MGYG000002104,LCOG1013,187734327,0,150037061,108780530,798984,146389138.8,176047640.2,146423111,159032991.2,0,207312064,199286406.4
MGYG000002104,LCOG1014,187734327,0,150037061,108780530,798984,146389138.8,176047640.2,146423111,159032991.2,0,207312064,199286406.4
MGYG000002104,LCOG1123,54122845,0,0,820796,956128,13788459,80992256,22489133,0,0,41678514,33181639.59
MGYG000002104,LCOG1132,20139465,89297323,20210896,0,58855472,0,0,16614364,0,61952823.4,16256318,0
MGYG000002104,LCOG1135,29089539,0,22781480,27250479,0,76773149,51754461,32726096,18979988,0,33121456,67824460
MGYG000002104,LCOG1143,187734327,0,150037061,108780530,798984,146389138.8,176047640.2,146423111,159032991.2,0,207312064,199286406.4
MGYG000002104,LCOG1264,0,14562823.39,0,0,0,0,0,0,0,7248637,3212048,0
MGYG000002104,LCOG1454,72407539,0,86436142,93749375,0,223043622,158512893,112042814,85059339,0,129912351,218685140.9
MGYG000002104,LCOG1611,41661650,0,14799709,7330472,0,0,0,2918676,20018102,0,27708114,0
MGYG000002104,LCOG1918,43335240.67,0,33924481,27414392,0,16062584,69589643.67,55869775,25981183.92,0,31071524,5593122
MGYG000002104,LCOG4109,0,2555480.853,0,0,0,0,0,0,0,0,1089583,0
MGYG000002105,LCOG0050,31870239,0,35148160,6193097,11300880,9433732,27435003,47958487,49808616,0,7660686,10151558
MGYG000002105,LCOG0191,8693837,0,10600475,15361551,0,14945564,24566195,0,17302735,0,7876973,13179267
MGYG000002105,LCOG0261,24160395,0,26735382,12221938,15863332,31783596,41586761,13555368,17687384,0,23355194,25254339
MGYG000002105,LCOG0334,44411776,0,74273443,107777285,0,151737079,220777336,120182758,66631229,0,48095943,157003961
MGYG000002105,LCOG0554,241569084,0,230751459,273578820,139181315,120672135,455513166,315984033,292088804,0,131675791,279836262
MGYG000002106,LCOG0086,12659116,0,16329055,17123839,0,46601896,39077180,10718743,8669260,0,35751819,37317449
MGYG000002106,LCOG0126,29780943.18,0,28565115.5,13045815,7275912,6307747,8838208.5,14816842,14651804.5,19688336,15864281,0
MGYG000002106,LCOG0186,416843009,0,321272407,347790629,0,468009107,453610540,305032023,335911035,0,335244927,361662135
MGYG000002106,LCOG0202,12659116,0,16329055,17123839,0,46601896,39077180,10718743,8669260,0,35751819,37317449
MGYG000002106,LCOG1028,338523585,0,299381319,213874567,0,329903210,258088964,233992261,175503018,0,328521580,237528366
MGYG000002106,LCOG1168,63235365,0,34825804,53966506,0,122127764,64050562,77785334,77633137,0,93128973,58251852
MGYG000002106,LCOG1217,14871920.96,0,35088861,0,3699160,522089,0,0,0,0,8750205,16788513
MGYG000002106,LCOG1418,39709218,0,45252740,31072012,0,48312557,77070288,70115127,69159097,0,44692057,54280181
MGYG000002106,LCOG1592,2188119,0,1011693,0,0,6360209,4794769,437481,718402,0,3053291,483808
MGYG000002106,LCOG2240,365544080,0,459483278,281693650,0,441728336,453095184,274195894,236205346,0,321868778,179562843
MGYG000002106,LCOG2873,24096441.25,1040341,17526958,12821619,571739,2822478,4995694,18266116,29056483,2008443,10622779,0
MGYG000002109,LCOG0096,19662457,0,9923160,3545980,5130556,40774595,34355425,3555519,2063602,8957724,9327164,9136062
MGYG000002109,LCOG1109,182143049,220827,240649002,231618592,264485,582583467,498874411,272119501,265204472,0,266038105,455929268
MGYG000002113,LCOG0050,76675509.5,0,98489738,87022723.79,0,32850314,158069170,176414515.5,136760878,316012,23015230.2,60449421
MGYG000002113,LCOG0057,78198923,0,34135310,0,0,3004743,0,3316922,2494276,0,22901181,706277
MGYG000002113,LCOG0060,449866700,0,508343268,300512696,0,596840201,633509014,432515967,261111243,0,495113204,517166739
MGYG000002113,LCOG0200,39448144,0,53180082,19637946,0,45095921,25366287,40917235,33024400,0,42326151,22294142
MGYG000002113,LCOG0233,37543512,0,60602634,47875548,0,113457534,47783392,40043562,49347482,0,15854868,31254230
MGYG000002113,LCOG0532,14241283,0,29393865,14458191,0,40193255,58208687,40824424,27140206,0,20735758,369733
MGYG000002113,LCOG0542,4728715,0,8395316,13652850,0,26457398,31497656,25551034,12705922,0,11704799,34465779
MGYG000002113,LCOG0554,54167823,0,46565352,18929746,0,32042423,82798074,37544292,44417634,0,28328833,31351254
MGYG000002113,LCOG0568,78514640,0,90440737,75839452,0,118408616,172775208,128488618,63445258,0,65511660,89281506
MGYG000002113,LCOG0674,26733282,0,41542600,140716231,0,115747402,191017448,125846681,78482162,0,14008463,162659187
MGYG000002113,LCOG1013,26733282,0,41542600,140716231,0,115747402,191017448,125846681,78482162,0,14008463,162659187
MGYG000002113,LCOG1014,26733282,0,41542600,140716231,0,115747402,191017448,125846681,78482162,0,14008463,162659187
MGYG000002113,LCOG1144,26733282,0,41542600,140716231,0,115747402,191017448,125846681,78482162,0,14008463,162659187
MGYG000002113,LCOG1160,128212193,0,73594927,109682734,84617469,122706373,472016,89709588.09,89621796,75665723,159907734,218008204
MGYG000002113,LCOG1185,141423531,0,113603856,226535769,115082857,127544362,143540229,107080990.2,59035937.74,137523081,290440146.5,116844385
MGYG000002113,LCOG1884,36006580,0,45040122,54963822,0,64629201,42836401,35322389,26097351,0,36743423,41515914
MGYG000002113,LCOG4108,0,0,4353051,0,0,0,0,0,0,0,0,0
MGYG000002114,LCOG0172,70729198,0,223975439,214398396,7673387,70104644,94990882,71545646,47426344,0,34879264,63349336
MGYG000002114,LCOG0183,23740569,0,29302708,22687975,0,71610236,43878677,33544868,0,0,66114210,37100862
MGYG000002114,LCOG0198,10887951,15937475.05,8493168.5,0,17956546,0,0,3461384,0,19278277.7,4006838,0
MGYG000002114,LCOG0292,80820923.6,14177517.74,83773649,82497300,4850361.667,124323177,71633661.36,103373374,69060758,10162848,88483622.4,59625806.7
MGYG000002114,LCOG0330,0,20894793.1,0,0,12513521,0,0,0,0,12579857.42,0,0
